location,Basileia,Basileia,Basileia,Basileia,Basileia,Basileia,Basileia
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration
unit,°C,mm,%,%,%,%,min
level,2 m elevation corrected,sfc,sfc,high cld lay,mid cld lay,low cld lay,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None
timestamp,Basileia Temperature [2 m elevation corrected],Basileia Precipitation Total,Basileia Cloud Cover Total,Basileia Cloud Cover High [high cld lay],Basileia Cloud Cover Medium [mid cld lay],Basileia Cloud Cover Low [low cld lay],Basileia Sunshine Duration
20240805T1900,21.470245,0.0,0.0,0.0,0.0,0.0,60.0
20240805T2000,19.530245,0.0,0.3,1.0,0.0,0.0,0.0
20240805T2100,19.180244,0.0,0.6,2.0,0.0,0.0,0.0
20240805T2200,18.360245,0.0,1.8000001,6.0,0.0,0.0,0.0
20240805T2300,18.110245,0.0,8.700001,29.0,0.0,0.0,0.0
20240806T0000,17.630245,0.0,10.8,36.0,0.0,0.0,0.0
20240806T0100,17.380245,0.0,11.700001,39.0,0.0,0.0,0.0
20240806T0200,16.670246,0.0,9.6,32.0,0.0,0.0,0.0
20240806T0300,15.690246,0.0,5.4,18.0,0.0,0.0,0.0
20240806T0400,15.050245,0.0,6.3,21.0,0.0,0.0,0.0
20240806T0500,15.790245,0.0,0.0,0.0,0.0,0.0,47.783333
20240806T0600,18.590246,0.0,0.0,0.0,0.0,0.0,60.0
20240806T0700,21.430244,0.0,0.0,0.0,0.0,0.0,60.0
20240806T0800,23.630245,0.0,0.0,0.0,0.0,0.0,60.0
20240806T0900,25.480246,0.0,0.3,1.0,0.0,0.0,59.81818
20240806T1000,26.870245,0.0,1.5,5.0,0.0,0.0,59.090908
20240806T1100,28.080246,0.0,0.90000004,3.0,0.0,0.0,59.454544
20240806T1200,29.050245,0.0,1.5,5.0,0.0,0.0,59.090908
20240806T1300,29.760244,0.0,2.7,9.0,0.0,0.0,58.36364
20240806T1400,30.090246,0.0,3.0,5.0,3.0,0.0,58.18182
20240806T1500,30.290245,0.0,10.0,12.0,10.0,0.0,53.939396
20240806T1600,30.110245,0.0,5.0,1.0,5.0,0.0,56.9697
20240806T1700,29.350245,0.0,4.0,0.0,4.0,0.0,57.575756
20240806T1800,27.100245,0.0,3.0,0.0,3.0,1.0,58.18182
20240806T1900,25.810246,0.0,3.0,0.0,2.0,3.0,56.69495
20240806T2000,23.850245,0.0,5.0,0.0,3.0,5.0,0.0
20240806T2100,22.830246,0.0,5.0,0.0,5.0,4.0,0.0
20240806T2200,20.540245,0.0,2.0,1.0,2.0,1.0,0.0
20240806T2300,19.300245,0.0,3.0,0.0,3.0,0.0,0.0
20240807T0000,18.370245,0.0,5.0,9.0,5.0,2.0,0.0
20240807T0100,18.000246,0.0,6.0,11.0,6.0,2.0,0.0
20240807T0200,17.640245,0.0,21.6,72.0,6.0,2.0,0.0
20240807T0300,17.820246,0.0,28.2,94.0,3.0,1.0,0.0
20240807T0400,17.950245,0.0,29.7,99.0,3.0,2.0,0.0
20240807T0500,19.030245,0.0,30.0,97.0,30.0,1.0,32.397476
20240807T0600,19.410246,0.3,73.0,100.0,73.0,0.0,15.757578
20240807T0700,19.550245,0.2,83.0,100.0,83.0,0.0,9.696969
20240807T0800,19.950245,0.8,86.0,100.0,86.0,0.0,7.878789
20240807T0900,20.170246,1.0,92.0,100.0,92.0,1.0,4.242425
20240807T1000,21.150246,0.5,30.000002,100.0,18.0,4.0,41.81818
20240807T1100,23.360245,0.0,20.7,69.0,0.0,1.0,47.454544
20240807T1200,24.840246,0.0,16.2,54.0,4.0,3.0,50.181816
20240807T1300,25.610245,0.0,10.0,24.0,10.0,2.0,53.939396
20240807T1400,26.500246,0.0,16.0,12.0,16.0,1.0,50.303032
20240807T1500,27.100245,0.0,18.0,6.0,18.0,2.0,49.090908
20240807T1600,27.550245,0.1,27.0,0.0,27.0,16.0,43.636364
20240807T1700,27.590246,0.0,17.0,0.0,17.0,5.0,49.696968
20240807T1800,25.650246,0.0,19.0,0.0,19.0,7.0,48.484848
20240807T1900,23.090246,0.0,18.0,0.0,18.0,10.0,46.595455
20240807T2000,22.010244,0.0,12.0,0.0,12.0,10.0,0.0
20240807T2100,21.420246,0.0,15.0,0.0,12.0,15.0,0.0
20240807T2200,21.520245,0.0,35.0,2.0,35.0,12.0,0.0
20240807T2300,20.400246,0.0,30.0,0.0,30.0,21.0,0.0
20240808T0000,20.180244,0.0,40.0,58.0,40.0,38.0,0.0
20240808T0100,20.060246,0.0,53.0,98.0,35.0,53.0,0.0
20240808T0200,19.490246,0.0,46.0,26.0,46.0,28.0,0.0
20240808T0300,19.410246,0.0,28.800001,96.0,24.0,28.0,0.0
20240808T0400,19.720245,0.0,29.1,97.0,28.0,27.0,0.0
20240808T0500,19.800245,0.1,62.0,98.0,62.0,28.0,16.880472
20240808T0600,20.250246,0.0,86.0,97.0,86.0,31.0,7.878789
20240808T0700,20.770245,0.0,52.0,93.0,52.0,27.0,28.48485
20240808T0800,21.680244,0.0,33.0,48.0,33.0,30.0,39.999996
20240808T0900,22.450245,0.0,31.0,2.0,18.0,31.0,41.21212
20240808T1000,23.710245,0.0,33.0,0.0,8.0,33.0,39.999996
20240808T1100,24.620245,0.0,34.0,0.0,8.0,34.0,39.39394
20240808T1200,25.370245,0.0,28.0,0.0,5.0,28.0,43.0303
20240808T1300,25.750246,0.0,28.0,0.0,10.0,28.0,43.0303
20240808T1400,26.250246,0.0,17.0,0.0,7.0,17.0,49.696968
20240808T1500,26.340246,0.0,5.0,2.0,1.0,5.0,56.9697
20240808T1600,26.180244,0.0,2.0,0.0,0.0,2.0,58.78788
20240808T1700,25.600245,0.0,1.0,0.0,0.0,1.0,59.393936
20240808T1800,23.620245,0.0,0.0,0.0,0.0,0.0,60.0
20240808T1900,21.970245,0.0,7.0,0.0,7.0,0.0,51.405388
20240808T2000,20.280245,0.0,6.0,0.0,6.0,0.0,0.0
20240808T2100,18.340246,0.0,10.0,0.0,10.0,0.0,0.0
20240808T2200,17.090246,0.0,0.0,0.0,0.0,0.0,0.0
20240808T2300,15.830245,0.0,3.0,0.0,3.0,0.0,0.0
20240809T0000,15.170245,0.0,9.0,0.0,9.0,0.0,0.0
20240809T0100,15.030245,0.0,7.0,19.0,7.0,0.0,0.0
20240809T0200,14.340245,0.0,14.700001,49.0,4.0,1.0,0.0
20240809T0300,14.200245,0.0,9.6,32.0,1.0,0.0,0.0
20240809T0400,13.8102455,0.0,11.1,37.0,1.0,0.0,0.0
20240809T0500,14.820246,0.0,3.6000001,12.0,0.0,0.0,42.22333
20240809T0600,17.630245,0.0,4.8,16.0,0.0,0.0,57.090908
20240809T0700,20.680244,0.0,5.4,18.0,0.0,0.0,56.727272
20240809T0800,23.100245,0.0,12.0,40.0,0.0,0.0,52.727272
20240809T0900,24.990246,0.0,29.400002,98.0,0.0,0.0,42.181816
20240809T1000,26.130245,0.0,14.1,47.0,0.0,0.0,51.454544
20240809T1100,27.100245,0.0,5.4,18.0,2.0,0.0,56.727272
20240809T1200,28.040245,0.0,22.5,75.0,1.0,1.0,46.363636
20240809T1300,28.680244,0.0,23.400002,78.0,0.0,1.0,45.81818
20240809T1400,29.180244,0.0,23.400002,78.0,3.0,4.0,45.81818
20240809T1500,29.210245,0.0,30.0,31.0,27.0,30.0,41.81818
20240809T1600,28.930244,0.0,16.0,0.0,14.0,16.0,50.303032
20240809T1700,28.140245,0.0,17.0,0.0,14.0,17.0,49.696968
20240809T1800,26.370245,0.0,3.0,0.0,3.0,2.0,58.18182
20240809T1900,23.200245,0.0,2.0,0.0,0.0,2.0,52.582493
20240809T2000,21.280245,0.0,4.0,0.0,3.0,4.0,0.0
20240809T2100,20.380245,0.0,1.0,0.0,0.0,1.0,0.0
20240809T2200,19.890245,0.0,4.0,0.0,1.0,4.0,0.0
20240809T2300,19.470245,0.0,6.0,0.0,0.0,6.0,0.0
20240810T0000,19.250246,0.0,8.0,0.0,1.0,8.0,0.0
20240810T0100,19.500246,0.0,7.0,0.0,1.0,7.0,0.0
20240810T0200,19.040245,0.0,18.0,0.0,1.0,18.0,0.0
20240810T0300,17.920246,0.0,13.0,0.0,3.0,13.0,0.0
20240810T0400,17.270245,0.0,13.0,0.0,2.0,13.0,0.0
20240810T0500,17.280245,0.0,11.0,0.0,1.0,11.0,37.762962
20240810T0600,19.830246,0.0,10.0,0.0,1.0,10.0,53.939396
20240810T0700,22.500246,0.0,8.0,0.0,0.0,8.0,55.151512
20240810T0800,24.760244,0.0,3.0,0.0,0.0,3.0,58.18182
20240810T0900,26.320246,0.0,1.0,0.0,0.0,1.0,59.393936
20240810T1000,27.470245,0.0,2.0,0.0,0.0,2.0,58.78788
20240810T1100,28.510244,0.0,4.0,0.0,0.0,4.0,57.575756
20240810T1200,29.230246,0.0,5.0,7.0,0.0,5.0,56.9697
20240810T1300,29.780245,0.0,9.0,30.0,0.0,0.0,54.545452
20240810T1400,30.310246,0.0,9.900001,33.0,0.0,0.0,54.0
20240810T1500,30.390245,0.0,0.0,0.0,0.0,0.0,60.0
20240810T1600,30.230246,0.0,0.0,0.0,0.0,0.0,60.0
20240810T1700,29.190245,0.0,0.0,0.0,0.0,0.0,60.0
20240810T1800,26.950245,0.0,0.0,0.0,0.0,0.0,60.0
20240810T1900,23.660246,0.0,0.0,0.0,0.0,0.0,52.0
20240810T2000,22.190245,0.0,0.0,0.0,0.0,0.0,0.0
20240810T2100,21.270245,0.0,0.0,0.0,0.0,0.0,0.0
20240810T2200,20.400246,0.0,0.6,2.0,0.0,0.0,0.0
20240810T2300,19.720245,0.0,0.0,0.0,0.0,0.0,0.0
20240811T0000,19.380245,0.0,0.0,0.0,0.0,0.0,0.0
20240811T0100,18.780245,0.0,0.0,0.0,0.0,0.0,0.0
20240811T0200,18.170246,0.0,0.0,0.0,0.0,0.0,0.0
20240811T0300,17.710245,0.0,0.3,1.0,0.0,0.0,0.0
20240811T0400,17.680244,0.0,2.1000001,7.0,0.0,0.0,0.0
20240811T0500,17.710245,0.0,12.6,42.0,0.0,0.0,35.898182
20240811T0600,20.290245,0.0,13.200001,44.0,0.0,0.0,52.0
20240811T0700,22.700245,0.0,12.900001,43.0,0.0,0.0,52.18182
20240811T0800,24.720245,0.0,4.8,16.0,0.0,0.0,57.090908
20240811T0900,26.530245,0.0,3.9,13.0,0.0,0.0,57.63636
20240811T1000,28.400246,0.0,2.1000001,7.0,0.0,0.0,58.727276
20240811T1100,29.760244,0.0,3.6000001,12.0,0.0,0.0,57.81818
20240811T1200,31.010244,0.0,5.1000004,17.0,0.0,0.0,56.909092
20240811T1300,31.860245,0.0,15.000001,50.0,0.0,0.0,50.909096
20240811T1400,32.370247,0.0,16.2,54.0,1.0,0.0,50.181816
20240811T1500,32.510246,0.0,21.6,72.0,6.0,0.0,46.909092
20240811T1600,32.170246,0.0,27.000002,90.0,6.0,0.0,43.636364
20240811T1700,31.030245,0.0,27.000002,90.0,0.0,0.0,43.636364
20240811T1800,28.800245,0.0,24.6,82.0,0.0,0.0,45.090908
20240811T1900,25.720245,0.0,19.800001,66.0,0.0,0.0,40.29333
20240811T2000,25.240246,0.0,22.800001,76.0,0.0,0.0,0.0
20240811T2100,23.590246,0.0,23.1,77.0,0.0,0.0,0.0
20240811T2200,22.150246,0.0,17.1,57.0,0.0,0.0,0.0
20240811T2300,21.390245,0.0,13.8,46.0,10.0,0.0,0.0
20240812T0000,21.000246,0.0,35.0,49.0,35.0,0.0,0.0
20240812T0100,21.050245,0.0,27.6,92.0,27.0,0.0,0.0
20240812T0200,21.070246,0.0,29.7,99.0,15.0,0.0,0.0
20240812T0300,21.300245,0.0,33.0,99.0,33.0,0.0,0.0
20240812T0400,21.170246,0.0,51.0,99.0,51.0,0.0,0.0
20240812T0500,20.930244,0.0,40.0,98.0,40.0,0.0,23.729124
20240812T0600,22.070246,0.0,27.300001,91.0,17.0,0.0,43.454544
20240812T0700,23.780245,0.0,22.5,75.0,10.0,0.0,46.363636
20240812T0800,26.160246,0.0,14.1,47.0,12.0,0.0,51.454544
20240812T0900,28.440245,0.0,10.0,30.0,10.0,0.0,53.939396
20240812T1000,30.790245,0.0,2.4,8.0,1.0,0.0,58.545456
20240812T1100,32.160248,0.0,6.0,16.0,6.0,0.0,56.363636
20240812T1200,33.45025,0.0,23.0,48.0,23.0,0.0,46.060608
20240812T1300,33.500248,0.6,25.2,84.0,16.0,0.0,44.727276
20240812T1400,34.260246,0.0,28.2,94.0,10.0,0.0,42.909096
20240812T1500,34.04025,0.0,29.1,97.0,1.0,0.0,42.363636
20240812T1600,33.460247,0.0,22.800001,76.0,3.0,0.0,46.181816
20240812T1700,32.070248,0.0,23.400002,78.0,4.0,0.0,45.81818
20240812T1800,30.610245,0.0,20.7,69.0,4.0,0.0,47.454544
20240812T1900,29.590246,0.0,18.900002,63.0,2.0,0.0,39.429695
20240812T2000,27.270245,0.0,16.2,54.0,2.0,0.0,0.0
20240812T2100,25.710245,0.0,14.400001,48.0,5.0,0.0,0.0
20240812T2200,23.330246,0.1,27.900002,93.0,12.0,0.0,0.0
20240812T2300,22.130245,0.0,29.400002,98.0,8.0,0.0,0.0
20240813T0000,21.760244,0.0,29.7,99.0,0.0,0.0,0.0
20240813T0100,20.950245,0.0,29.400002,98.0,0.0,0.0,0.0
20240813T0200,20.400246,0.0,18.300001,61.0,0.0,0.0,0.0
20240813T0300,19.480246,0.0,10.5,35.0,3.0,0.0,0.0
20240813T0400,19.010244,0.0,13.500001,45.0,0.0,0.0,0.0
20240813T0500,18.970245,0.0,2.4,8.0,0.0,0.0,37.550407
20240813T0600,20.500246,0.0,0.0,0.0,0.0,0.0,60.0
20240813T0700,22.950245,0.0,0.0,0.0,0.0,0.0,60.0
20240813T0800,25.500246,0.0,3.0,10.0,0.0,0.0,58.18182
20240813T0900,27.430244,0.0,3.6000001,12.0,0.0,0.0,57.81818
20240813T1000,29.160246,0.0,4.0,13.0,4.0,0.0,57.575756
20240813T1100,30.410246,0.0,9.0,1.0,9.0,0.0,54.545452
20240813T1200,31.590246,0.0,12.0,0.0,12.0,0.0,52.727272
20240813T1300,32.560246,0.0,7.0,3.0,7.0,0.0,55.757576
20240813T1400,32.740246,0.0,6.0,14.0,6.0,0.0,56.363636
20240813T1500,33.18025,0.0,5.0,14.0,5.0,0.0,56.9697
20240813T1600,32.870247,0.0,6.3,21.0,3.0,0.0,56.18182
20240813T1700,32.010246,0.0,8.400001,28.0,5.0,0.0,54.909092
20240813T1800,28.620245,0.0,6.0,20.0,3.0,0.0,56.363636
20240813T1900,26.290245,0.0,5.1000004,17.0,2.0,0.0,44.56298
20240813T2000,25.500246,0.0,16.5,55.0,6.0,0.0,0.0
20240813T2100,23.790245,0.0,18.900002,63.0,6.0,0.0,0.0
20240813T2200,23.080246,0.0,13.200001,44.0,11.0,0.0,0.0
20240813T2300,22.130245,0.0,18.0,36.0,18.0,0.0,0.0
20240814T0000,21.830246,0.0,36.0,19.0,36.0,0.0,0.0
20240814T0100,20.820246,0.0,35.0,25.0,35.0,0.0,0.0
20240814T0200,20.340246,0.0,22.0,36.0,22.0,0.0,0.0
20240814T0300,19.890245,0.0,17.1,57.0,16.0,0.0,0.0
20240814T0400,19.460245,0.0,13.500001,45.0,7.0,0.0,0.0
20240814T0500,19.210245,0.0,23.1,77.0,0.0,0.0,28.45611
20240814T0600,20.960245,0.0,27.900002,93.0,0.0,2.0,43.090904
20240814T0700,23.020245,0.0,24.900002,83.0,3.0,11.0,44.909092
20240814T0800,24.950245,0.0,32.0,24.0,4.0,32.0,40.606064
20240814T0900,26.080246,0.0,56.0,29.0,4.0,56.0,26.060608
20240814T1000,27.750246,0.0,22.0,23.0,22.0,12.0,46.666668
20240814T1100,28.600245,0.0,18.0,27.0,18.0,9.0,49.090908
20240814T1200,28.720245,0.0,21.300001,71.0,10.0,0.0,47.090904
20240814T1300,28.900246,0.0,31.0,89.0,31.0,0.0,41.21212
20240814T1400,28.940245,0.0,20.7,69.0,11.0,4.0,47.454544
20240814T1500,27.740246,0.9,19.0,46.0,11.0,19.0,48.484848
20240814T1600,26.650246,0.1,28.0,44.0,12.0,28.0,43.0303
20240814T1700,26.210245,0.0,30.0,60.0,24.0,30.0,41.81818
20240814T1800,24.880245,0.0,33.0,78.0,24.0,33.0,39.999996
20240814T1900,22.820246,0.0,28.2,94.0,25.0,26.0,32.348686
20240814T2000,21.200245,0.0,27.900002,93.0,20.0,16.0,0.0
20240814T2100,20.060246,0.0,29.1,97.0,18.0,27.0,0.0
20240814T2200,20.290245,0.0,39.0,74.0,39.0,3.0,0.0
20240814T2300,19.600245,0.0,31.0,74.0,31.0,7.0,0.0
20240815T0000,18.840246,0.0,25.0,54.0,25.0,0.0,0.0
20240815T0100,18.310246,0.0,18.0,34.0,18.0,1.0,0.0
20240815T0200,18.150246,0.0,21.0,26.0,21.0,2.0,0.0
20240815T0300,17.880245,0.0,15.0,25.0,15.0,2.0,0.0
20240815T0400,17.510244,0.0,15.0,18.0,15.0,2.0,0.0
20240815T0500,17.680244,0.0,11.0,14.0,11.0,1.0,31.792593
20240815T0600,19.100245,0.0,12.0,14.0,12.0,12.0,52.727272
20240815T0700,20.970245,0.0,6.0,4.0,6.0,6.0,56.363636
20240815T0800,23.010244,0.0,2.7,9.0,2.0,2.0,58.36364
20240815T0900,24.770245,0.0,4.8,16.0,0.0,0.0,57.090908
20240815T1000,26.380245,0.0,6.0,0.0,6.0,0.0,56.363636
20240815T1100,27.590246,0.0,14.0,0.0,14.0,0.0,51.51515
20240815T1200,28.360245,0.0,3.0,0.0,3.0,0.0,58.18182
20240815T1300,29.080246,0.0,1.0,0.0,1.0,0.0,59.393936
20240815T1400,29.540245,0.0,3.0,0.0,3.0,0.0,58.18182
20240815T1500,29.580246,0.0,8.0,0.0,8.0,3.0,55.151512
20240815T1600,29.260244,0.0,16.0,0.0,2.0,16.0,50.303032
20240815T1700,28.310246,0.0,31.0,0.0,6.0,31.0,41.21212
20240815T1800,26.570246,0.0,17.0,0.0,17.0,5.0,49.696968
20240815T1900,23.870245,0.0,15.0,0.0,15.0,8.0,36.89495
20240815T2000,22.060246,0.0,13.0,0.0,13.0,5.0,0.0
20240815T2100,20.660246,0.0,17.0,0.0,15.0,17.0,0.0
20240815T2200,21.610245,0.0,34.0,0.0,19.0,34.0,0.0
20240815T2300,20.900246,0.0,23.0,0.0,16.0,23.0,0.0
20240816T0000,19.970245,0.0,29.0,0.0,29.0,27.0,0.0
20240816T0100,19.290245,0.0,39.0,2.0,39.0,14.0,0.0
20240816T0200,19.300245,0.0,38.0,3.0,38.0,8.0,0.0
20240816T0300,19.200245,0.0,48.0,0.0,48.0,6.0,0.0
20240816T0400,19.100245,0.0,48.0,0.0,48.0,9.0,0.0
20240816T0500,18.880245,0.0,46.0,0.0,46.0,23.0,18.434008
20240816T0600,20.300245,0.0,39.0,0.0,39.0,22.0,36.36364
20240816T0700,22.820246,0.4,50.0,1.0,50.0,11.0,29.69697
20240816T0800,24.820246,0.1,45.0,0.0,45.0,16.0,32.727272
20240816T0900,26.300245,0.0,23.0,0.0,23.0,14.0,46.060608
20240816T1000,27.170246,0.0,40.0,0.0,40.0,19.0,35.757576
20240816T1100,28.020245,0.0,27.0,0.0,27.0,20.0,43.636364
20240816T1200,28.670246,0.0,34.0,1.0,29.0,34.0,39.39394
20240816T1300,29.460245,0.0,22.0,0.0,22.0,4.0,46.666668
20240816T1400,29.640245,0.0,30.0,0.0,30.0,0.0,41.81818
20240816T1500,30.090246,0.0,20.0,0.0,20.0,2.0,47.878788
20240816T1600,29.990246,0.0,11.0,3.0,11.0,0.0,53.333332
20240816T1700,29.100245,0.0,25.0,0.0,25.0,2.0,44.848488
20240816T1800,27.140245,0.0,24.0,0.0,24.0,7.0,45.454544
20240816T1900,24.880245,0.0,27.0,0.0,27.0,13.0,30.351515
20240816T2000,23.710245,0.0,30.0,0.0,30.0,17.0,0.0
20240816T2100,22.430244,0.0,32.0,0.0,32.0,22.0,0.0
20240816T2200,21.410246,0.0,48.0,18.0,39.0,48.0,0.0
20240816T2300,20.560246,0.0,48.0,29.0,48.0,46.0,0.0
20240817T0000,20.090246,0.0,50.0,49.0,50.0,43.0,0.0
20240817T0100,19.300245,0.0,40.0,50.0,40.0,26.0,0.0
20240817T0200,19.120245,0.0,32.0,39.0,32.0,21.0,0.0
20240817T0300,18.450245,0.0,27.0,39.0,27.0,9.0,0.0
20240817T0400,18.460245,0.0,36.0,16.0,36.0,10.0,0.0
20240817T0500,18.080246,0.0,37.0,17.0,37.0,23.0,20.729296
20240817T0600,19.530245,0.0,41.0,16.0,41.0,23.0,35.151512
20240817T0700,21.560246,0.0,46.0,18.0,46.0,21.0,32.121212
20240817T0800,23.690245,0.0,50.0,33.0,50.0,38.0,29.69697
20240817T0900,25.300245,0.0,42.0,54.0,42.0,16.0,34.545456
20240817T1000,26.380245,0.0,28.500002,95.0,22.0,8.0,42.727272
20240817T1100,27.220245,0.0,31.0,91.0,31.0,9.0,41.21212
20240817T1200,28.020245,0.0,33.0,80.0,33.0,5.0,39.999996
20240817T1300,28.420246,0.0,39.0,90.0,39.0,8.0,36.36364
20240817T1400,28.700245,0.0,38.0,92.0,38.0,10.0,36.969692
20240817T1500,28.350245,0.0,31.0,95.0,31.0,10.0,41.21212
20240817T1600,27.640245,0.0,39.0,99.0,39.0,4.0,36.36364
20240817T1700,26.360245,0.0,29.7,99.0,28.0,8.0,42.0
20240817T1800,24.880245,0.0,39.0,97.0,39.0,6.0,36.36364
20240817T1900,23.310246,0.0,46.0,99.0,46.0,9.0,21.414143
20240817T2000,22.320246,0.0,30.000002,100.0,24.0,5.0,0.0
20240817T2100,21.820246,0.0,47.0,98.0,47.0,6.0,0.0
20240817T2200,21.000246,0.0,40.0,100.0,40.0,21.0,0.0
20240817T2300,20.780245,0.2,57.0,100.0,57.0,24.0,0.0
20240818T0000,20.540245,0.3,94.0,99.0,94.0,14.0,0.0
20240818T0100,20.230246,0.8,99.0,100.0,99.0,10.0,0.0
20240818T0200,19.910246,1.0,100.0,100.0,100.0,6.0,0.0
20240818T0300,19.430244,1.1,100.0,100.0,100.0,6.0,0.0
20240818T0400,19.040245,0.9,100.0,100.0,100.0,3.0,0.0
20240818T0500,18.730246,0.9,100.0,100.0,100.0,6.0,0.0
20240818T0600,18.630245,0.7,100.0,100.0,100.0,40.0,0.0
20240818T0700,19.060246,1.3,98.0,100.0,98.0,80.0,0.6060612
20240818T0800,19.550245,0.7,99.0,100.0,99.0,86.0,0.0
20240818T0900,20.230246,0.5,100.0,100.0,100.0,88.0,0.0
20240818T1000,20.100245,0.5,73.0,99.0,73.0,70.0,15.757578
20240818T1100,20.630245,0.4,100.0,100.0,40.0,100.0,0.0
20240818T1200,20.910246,0.4,100.0,100.0,63.0,100.0,0.0
20240818T1300,21.080246,0.9,94.0,100.0,88.0,94.0,3.0303025
20240818T1400,20.450245,0.8,99.0,100.0,96.0,99.0,0.0
20240818T1500,19.730246,1.6,99.0,100.0,99.0,85.0,0.0
20240818T1600,19.210245,1.0,99.0,100.0,99.0,64.0,0.0
20240818T1700,18.890245,0.6,100.0,99.0,100.0,34.0,0.0
20240818T1800,18.520245,0.5,97.0,99.0,97.0,11.0,1.2121224
20240818T1900,18.240246,0.2,92.0,98.0,92.0,14.0,2.6986537
20240818T2000,18.070246,0.1,93.0,99.0,93.0,20.0,0.0
20240818T2100,17.970245,0.1,80.0,100.0,80.0,17.0,0.0
20240818T2200,17.680244,0.1,64.0,98.0,64.0,52.0,0.0
20240818T2300,17.310246,0.1,66.0,95.0,51.0,66.0,0.0
20240819T0000,17.090246,0.0,61.0,94.0,61.0,60.0,0.0
20240819T0100,16.970245,0.0,67.0,96.0,67.0,58.0,0.0
20240819T0200,16.910246,0.1,70.0,95.0,70.0,44.0,0.0
20240819T0300,16.690245,0.0,67.0,85.0,67.0,51.0,0.0
20240819T0400,16.450245,0.0,80.0,53.0,80.0,54.0,0.0
20240819T0500,16.180246,0.0,71.0,68.0,71.0,58.0,8.593266
20240819T0600,16.720245,0.0,54.0,70.0,54.0,53.0,27.272726
20240819T0700,18.210245,0.0,41.0,38.0,41.0,36.0,35.151512
20240819T0800,19.520245,0.0,27.0,56.0,22.0,27.0,43.636364
20240819T0900,20.850245,0.0,27.0,33.0,7.0,27.0,43.636364
20240819T1000,21.710245,0.0,54.0,58.0,32.0,54.0,27.272726
20240819T1100,22.620245,0.0,77.0,48.0,20.0,77.0,13.333332
20240819T1200,23.070246,0.0,88.0,0.0,20.0,88.0,6.666666
20240819T1300,23.620245,0.0,87.0,0.0,24.0,87.0,7.2727275
20240819T1400,24.030245,0.0,86.0,0.0,17.0,86.0,7.878789
20240819T1500,24.200245,0.0,85.0,0.0,43.0,85.0,8.48485
20240819T1600,23.920246,0.0,89.0,0.0,42.0,89.0,6.060605
20240819T1700,23.080246,0.0,89.0,0.0,0.0,89.0,6.060605
20240819T1800,21.330246,0.0,65.0,0.0,0.0,65.0,20.60606
20240819T1900,19.150246,0.0,52.0,0.0,7.0,52.0,17.241245
20240819T2000,18.450245,0.0,52.0,2.0,16.0,52.0,0.0
20240819T2100,17.780245,0.0,14.0,6.0,2.0,14.0,0.0
20240819T2200,17.300245,0.0,9.0,1.0,0.0,9.0,0.0
20240819T2300,16.900246,0.0,12.0,0.0,0.0,12.0,0.0
20240820T0000,17.120245,0.0,24.0,0.0,0.0,24.0,0.0
20240820T0100,16.860245,0.0,30.0,0.0,0.0,30.0,0.0
20240820T0200,16.010246,0.0,30.0,0.0,0.0,30.0,0.0
20240820T0300,14.830245,0.0,18.0,0.0,2.0,18.0,0.0
20240820T0400,15.280245,0.0,15.0,0.0,1.0,15.0,0.0
20240820T0500,15.090245,0.0,11.0,1.0,0.0,11.0,25.792593
20240820T0600,16.760244,0.0,28.0,2.0,0.0,28.0,43.0303
20240820T0700,18.760244,0.0,29.0,5.0,0.0,29.0,42.424244
20240820T0800,20.280245,0.0,60.0,9.0,0.0,60.0,23.636362
20240820T0900,21.660246,0.0,85.0,9.0,0.0,85.0,8.48485
20240820T1000,22.920246,0.0,95.0,0.0,0.0,95.0,2.4242413
20240820T1100,23.990246,0.0,98.0,0.0,0.0,98.0,0.6060612
20240820T1200,24.790245,0.0,100.0,0.0,0.0,100.0,0.0
20240820T1300,25.660246,0.0,100.0,0.0,0.0,100.0,0.0
20240820T1400,26.080246,0.0,100.0,0.0,0.0,100.0,0.0
20240820T1500,26.460245,0.0,100.0,0.0,0.0,100.0,0.0
20240820T1600,26.250246,0.0,100.0,0.0,4.0,100.0,0.0
20240820T1700,25.390245,0.0,95.0,0.0,7.0,95.0,2.4242413
20240820T1800,23.650246,0.0,85.0,0.0,8.0,85.0,8.48485
20240820T1900,21.260244,0.0,81.0,0.0,17.0,81.0,6.266667
20240820T2000,20.490246,0.0,54.0,0.0,22.0,54.0,0.0
20240820T2100,20.110245,0.0,53.0,0.0,8.0,53.0,0.0
20240820T2200,20.220245,0.0,49.0,0.0,19.0,49.0,0.0
20240820T2300,19.770245,0.0,31.0,0.0,22.0,31.0,0.0
20240821T0000,19.240246,0.0,23.0,0.0,23.0,14.0,0.0
20240821T0100,18.910246,0.0,35.0,0.0,35.0,18.0,0.0
20240821T0200,19.000246,0.0,27.0,0.0,27.0,11.0,0.0
20240821T0300,18.570246,0.0,22.0,0.0,22.0,21.0,0.0
